49.18,54.364,59.746,65.286,70.967,76.685,81.739,84.506
47.759,52.947,58.367,63.988,69.789,75.659,80.894,83.787
46.447,51.63,57.074,62.759,68.664,74.675,80.091,83.117
45.231,50.401,55.857,61.591,67.584,73.727,79.323,82.49
44.1,49.251,54.708,60.477,66.544,72.807,78.581,81.897
43.044,48.17,53.621,59.412,65.541,71.912,77.861,81.336
42.057,47.152,52.589,58.393,64.569,71.038,77.159,80.801
41.13,46.191,51.608,57.415,63.628,70.183,76.469,80.289
40.259,45.283,50.673,56.475,62.715,69.345,75.791,79.796
36.594,41.383,46.584,52.272,58.52,65.373,72.496,77.546
33.803,38.31,43.255,48.733,54.852,61.735,69.304,75.494
31.635,35.836,40.493,45.712,51.624,58.418,66.224,73.502
29.923,33.812,38.169,43.107,48.774,55.405,63.296,71.501
28.551,32.133,36.192,40.844,46.248,52.676,60.546,69.469
27.432,30.721,34.494,38.865,44.002,50.206,57.982,67.414
26.5,29.516,33.018,37.122,41.999,47.967,55.6,65.36
25.707,28.47,31.722,35.575,40.203,45.934,53.392,63.33
25.015,27.547,30.57,34.191,38.584,44.083,51.343,61.344
24.394,26.718,29.533,32.941,37.115,42.39,49.441,59.417
23.823,25.96,28.587,31.8,35.773,40.835,47.67,57.556
23.285,25.255,27.712,30.749,34.537,39.398,46.017,55.764
22.768,24.588,26.892,29.771,33.389,38.062,44.469,54.043
22.263,23.949,26.116,28.851,32.314,36.812,43.014,52.391
21.762,23.329,25.373,27.978,31.3,35.637,41.641,50.805
21.262,22.721,24.655,27.142,30.337,34.524,40.34,49.282
20.249,21.527,23.27,25.555,28.527,32.45,37.919,46.41
19.211,20.34,21.927,24.046,26.834,30.533,35.696,43.745
18.142,19.149,20.605,22.587,25.222,28.732,33.627,41.26
17.044,17.947,19.295,21.162,23.668,27.019,31.68,38.929
15.919,16.734,17.991,19.762,22.16,25.375,29.834,36.732
14.773,15.513,16.691,18.381,20.689,23.788,28.07,34.653
13.611,14.286,15.398,17.019,19.249,22.249,26.378,32.677
12.437,13.057,14.112,15.674,17.838,20.752,24.748,30.792
11.259,11.831,12.836,14.347,16.455,19.295,23.174,28.991
10.079,10.609,11.572,13.04,15.098,17.874,21.651,27.264
7.15,7.599,8.478,9.861,11.822,14.47,18.041,23.232
4.285,4.676,5.496,6.817,8.708,11.263,14.68,19.55
1.511,1.861,2.637,3.912,5.751,8.236,11.537,16.156
-1.162,-0.844,-0.101,1.14,2.939,5.37,8.581,13.004
-3.736,-3.442,-2.724,-1.51,0.258,2.647,5.787,10.054
-6.218,-5.944,-5.246,-4.053,-2.31,0.046,3.13,7.271
-8.622,-8.363,-7.681,-6.505,-4.782,-2.452,0.586,4.624
-10.961,-10.714,-10.045,-8.882,-7.175,-4.868,-1.867,2.086
-13.249,-13.012,-12.353,-11.202,-9.509,-7.22,-4.25,-0.367
-15.5,-15.271,-14.622,-13.48,-11.798,-9.524,-6.58,-2.757
-17.726,-17.505,-16.863,-15.729,-14.056,-11.795,-8.873,-5.101
-19.941,-19.726,-19.09,-17.963,-16.298,-14.048,-11.144,-7.415
-22.152,-21.942,-21.312,-20.191,-18.533,-16.292,-13.404,-9.712
-24.369,-24.164,-23.538,-22.422,-20.769,-18.537,-15.663,-12.003
-26.597,-26.396,-25.774,-24.662,-23.015,-20.789,-17.927,-14.295
-28.84,-28.642,-28.024,-26.916,-25.273,-23.053,-20.202,-16.595
-31.1,-30.905,-30.29,-29.185,-27.546,-25.332,-22.49,-18.904
-33.377,-33.185,-32.572,-31.471,-29.835,-27.626,-24.792,-21.225
-35.669,-35.479,-34.869,-33.77,-32.137,-29.932,-27.106,-23.555
-37.971,-37.783,-37.175,-36.078,-34.448,-32.247,-29.427,-25.892
-40.277,-40.091,-39.485,-38.39,-36.763,-34.565,-31.751,-28.229
-42.58,-42.395,-41.791,-40.698,-39.073,-36.878,-34.069,-30.56
-44.87,-44.687,-44.084,-42.993,-41.37,-39.178,-36.374,-32.875
-47.137,-46.956,-46.355,-45.265,-43.644,-41.454,-38.654,-35.166
-49.371,-49.191,-48.591,-47.503,-45.883,-43.695,-40.899,-37.42
-51.56,-51.38,-50.782,-49.695,-48.077,-45.891,-43.098,-39.628
-53.691,-53.513,-52.915,-51.829,-50.212,-48.029,-45.239,-41.776
-55.754,-55.577,-54.98,-53.895,-52.28,-50.097,-47.311,-43.855
-57.738,-57.561,-56.965,-55.882,-54.267,-52.087,-49.303,-45.853
-59.632,-59.457,-58.862,-57.779,-56.165,-53.986,-51.205,-47.761
-61.43,-61.255,-60.66,-59.578,-57.966,-55.788,-53.009,-49.57
-63.123,-62.948,-62.355,-61.274,-59.662,-57.485,-54.709,-51.275
