14.017,15.244,16.806,19.145,22.332,26.771,33.37,44.226
12.784,13.818,15.196,17.311,20.231,24.313,30.39,40.542
11.547,12.434,13.669,15.609,18.317,22.107,27.731,37.185
10.3,11.07,12.194,13.997,16.535,20.088,25.326,34.123
9.039,9.719,10.754,12.448,14.851,18.21,23.122,31.32
7.768,8.374,9.339,10.945,13.239,16.44,21.077,28.741
6.488,7.036,7.943,9.478,11.683,14.753,19.161,26.352
5.204,5.704,6.564,8.041,10.173,13.136,17.349,24.127
3.919,4.38,5.201,6.631,8.703,11.575,15.624,22.042
2.638,3.066,3.855,5.246,7.267,10.064,13.974,20.078
1.364,1.764,2.527,3.884,5.863,8.597,12.388,18.218
-1.774,-1.424,-0.712,0.583,2.483,5.096,8.66,13.949
-4.816,-4.5,-3.822,-2.569,-0.723,1.806,5.211,10.111
-7.743,-7.452,-6.797,-5.575,-3.767,-1.296,1.995,6.61
-10.55,-10.276,-9.638,-8.437,-6.657,-4.23,-1.021,3.38
-13.237,-12.976,-12.351,-11.166,-9.407,-7.011,-3.865,0.375
-15.812,-15.561,-14.945,-13.772,-12.029,-9.657,-6.56,-2.444
-18.284,-18.041,-17.433,-16.269,-14.538,-12.186,-9.125,-5.108
-20.668,-20.431,-19.828,-18.672,-16.95,-14.613,-11.582,-7.642
-22.976,-22.743,-22.146,-20.995,-19.281,-16.956,-13.949,-10.072
-25.222,-24.993,-24.4,-23.254,-21.546,-19.231,-16.243,-12.416
-27.42,-27.194,-26.604,-25.462,-23.759,-21.452,-18.479,-14.695
-29.583,-29.36,-28.772,-27.633,-25.935,-23.634,-20.675,-16.925
-31.723,-31.502,-30.916,-29.78,-28.085,-25.79,-22.841,-19.121
-33.851,-33.632,-33.048,-31.914,-30.222,-27.931,-24.992,-21.296
-35.977,-35.76,-35.177,-34.045,-32.356,-30.069,-27.138,-23.463
-38.11,-37.894,-37.313,-36.183,-34.495,-32.212,-29.287,-25.63
-40.256,-40.041,-39.461,-38.333,-36.647,-34.367,-31.448,-27.806
-42.421,-42.207,-41.628,-40.501,-38.817,-36.539,-33.625,-29.997
-44.608,-44.395,-43.817,-42.691,-41.008,-38.733,-35.823,-32.207
-46.819,-46.607,-46.029,-44.904,-43.223,-40.949,-38.043,-34.437
-49.052,-48.84,-48.263,-47.139,-45.459,-43.186,-40.284,-36.687
-51.305,-51.094,-50.517,-49.394,-47.714,-45.444,-42.544,-38.955
-53.572,-53.362,-52.786,-51.663,-49.985,-47.715,-44.818,-41.236
-55.848,-55.638,-55.063,-53.94,-52.262,-49.994,-47.1,-43.524
-58.123,-57.913,-57.338,-56.216,-54.539,-52.272,-49.38,-45.81
-60.386,-60.177,-59.603,-58.481,-56.805,-54.538,-51.648,-48.083
-62.627,-62.418,-61.844,-60.723,-59.047,-56.781,-53.893,-50.332
-64.832,-64.623,-64.049,-62.928,-61.253,-58.988,-56.101,-52.545
-66.987,-66.779,-66.205,-65.085,-63.41,-61.146,-58.26,-54.707
-69.08,-68.872,-68.298,-67.178,-65.504,-63.24,-60.356,-56.806
-71.097,-70.889,-70.316,-69.196,-67.522,-65.259,-62.375,-58.829
-73.026,-72.818,-72.245,-71.125,-69.452,-67.189,-64.307,-60.763
