8.741,10.134,11.848,14.392,17.871,22.792,30.31,42.991
7.755,8.897,10.367,12.611,15.726,20.153,26.943,38.707
6.775,7.731,9.018,11.035,13.867,17.896,24.054,34.861
5.784,6.599,7.748,9.591,12.205,15.917,21.542,31.431
4.772,5.48,6.524,8.234,10.677,14.137,19.32,28.371
3.738,4.362,5.323,6.93,9.24,12.499,17.319,25.629
2.679,3.238,4.135,5.66,7.865,10.963,15.485,23.151
1.599,2.104,2.95,4.41,6.532,9.5,13.778,20.89
0.499,0.961,1.765,3.174,5.228,8.092,12.168,18.808
-0.618,-0.191,0.58,1.946,3.946,6.724,10.634,16.872
-1.747,-1.35,-0.607,0.726,2.68,5.388,9.16,15.056
-4.605,-4.264,-3.571,-2.301,-0.427,2.152,5.669,10.915
-7.477,-7.174,-6.513,-5.283,-3.462,-0.966,2.383,7.187
-10.327,-10.049,-9.41,-8.207,-6.421,-3.982,-0.747,3.749
-13.128,-12.868,-12.245,-11.06,-9.299,-6.899,-3.744,0.533
-15.865,-15.617,-15.005,-13.834,-12.09,-9.718,-6.621,-2.503
-18.529,-18.29,-17.686,-16.524,-14.793,-12.442,-9.387,-5.387
-21.116,-20.884,-20.286,-19.131,-17.41,-15.074,-12.051,-8.14
-23.629,-23.402,-22.808,-21.659,-19.945,-17.621,-14.622,-10.779
-26.072,-25.848,-25.257,-24.113,-22.405,-20.09,-17.11,-13.321
-28.451,-28.23,-27.642,-26.501,-24.797,-22.49,-19.525,-15.778
-30.775,-30.557,-29.971,-28.832,-27.132,-24.83,-21.878,-18.164
-33.054,-32.837,-32.253,-31.116,-29.419,-27.122,-24.179,-20.493
-35.296,-35.081,-34.498,-33.364,-31.669,-29.375,-26.44,-22.776
-37.513,-37.299,-36.718,-35.584,-33.891,-31.601,-28.673,-25.027
-39.714,-39.501,-38.92,-37.788,-36.097,-33.809,-30.886,-27.256
-41.907,-41.695,-41.115,-39.984,-38.294,-36.009,-33.09,-29.473
-44.102,-43.891,-43.312,-42.181,-40.492,-38.209,-35.294,-31.688
-46.305,-46.095,-45.516,-44.386,-42.698,-40.416,-37.505,-33.907
-48.522,-48.312,-47.733,-46.604,-44.917,-42.636,-39.728,-36.138
-50.755,-50.546,-49.968,-48.839,-47.153,-44.873,-41.967,-38.384
-53.007,-52.798,-52.22,-51.092,-49.406,-47.128,-44.223,-40.647
-55.275,-55.066,-54.489,-53.361,-51.676,-49.399,-46.496,-42.924
-57.557,-57.348,-56.771,-55.644,-53.959,-51.682,-48.781,-45.214
-59.844,-59.636,-59.059,-57.932,-56.248,-53.971,-51.072,-47.508
-62.128,-61.92,-61.343,-60.217,-58.532,-56.257,-53.358,-49.799
-64.396,-64.188,-63.612,-62.485,-60.802,-58.527,-55.629,-52.073
-66.635,-66.427,-65.851,-64.725,-63.041,-60.766,-57.87,-54.316
-68.828,-68.62,-68.044,-66.918,-65.235,-62.96,-60.065,-56.513
-70.958,-70.75,-70.174,-69.048,-67.365,-65.091,-62.197,-58.647
-73.008,-72.801,-72.225,-71.099,-69.417,-67.143,-64.249,-60.701
-74.964,-74.756,-74.18,-73.055,-71.372,-69.099,-66.205,-62.66
-76.809,-76.602,-76.026,-74.901,-73.218,-70.945,-68.052,-64.508
