7.612,9.095,10.874,13.489,17.061,22.138,29.928,42.964
6.03,7.273,8.825,11.164,14.407,19.05,26.235,38.617
4.498,5.556,6.929,9.049,12.026,16.304,22.941,34.601
3.004,3.915,5.147,7.093,9.855,13.83,19.982,30.91
1.541,2.336,3.455,5.261,7.848,11.571,17.302,27.523
0.103,0.805,1.834,3.528,5.972,9.484,14.854,24.413
-1.311,-0.684,0.272,1.873,4.2,7.538,12.597,21.55
-2.702,-2.137,-1.241,0.285,2.516,5.707,10.5,18.905
-4.07,-3.557,-2.71,-1.246,0.904,3.972,8.537,16.452
-5.417,-4.945,-4.14,-2.728,-0.646,2.319,6.689,14.166
-6.741,-6.305,-5.534,-4.166,-2.141,0.736,4.938,12.027
-9.955,-9.585,-8.88,-7.594,-5.677,-2.969,0.905,7.208
-13.033,-12.709,-12.047,-10.819,-8.976,-6.385,-2.743,2.977
-15.981,-15.689,-15.059,-13.871,-12.081,-9.573,-6.099,-0.816
-18.809,-18.541,-17.934,-16.774,-15.023,-12.577,-9.227,-4.275
-21.529,-21.277,-20.688,-19.55,-17.827,-15.427,-12.172,-7.473
-24.151,-23.913,-23.336,-22.214,-20.514,-18.15,-14.966,-10.466
-26.687,-26.459,-25.893,-24.784,-23.101,-20.764,-17.637,-13.294
-29.15,-28.93,-28.371,-27.273,-25.603,-23.288,-20.207,-15.988
-31.55,-31.336,-30.784,-29.694,-28.035,-25.737,-22.692,-18.575
-33.896,-33.688,-33.141,-32.057,-30.407,-28.124,-25.108,-21.074
-36.198,-35.995,-35.452,-34.374,-32.73,-30.459,-27.467,-23.501
-38.464,-38.264,-37.724,-36.651,-35.013,-32.752,-29.78,-25.872
-40.7,-40.503,-39.966,-38.896,-37.264,-35.01,-32.055,-28.195
-42.911,-42.717,-42.183,-41.116,-39.488,-37.241,-34.301,-30.481
-45.104,-44.912,-44.379,-43.315,-41.691,-39.45,-36.522,-32.737
-47.281,-47.09,-46.56,-45.498,-43.877,-41.641,-38.723,-34.968
-49.445,-49.256,-48.727,-47.667,-46.049,-43.817,-40.908,-37.178
-51.598,-51.411,-50.883,-49.825,-48.209,-45.981,-43.08,-39.373
-53.743,-53.556,-53.03,-51.974,-50.359,-48.135,-45.24,-41.552
-55.878,-55.693,-55.168,-54.113,-52.5,-50.278,-47.39,-43.719
-58.005,-57.821,-57.297,-56.243,-54.632,-52.412,-49.529,-45.873
-60.123,-59.939,-59.416,-58.363,-56.753,-54.536,-51.657,-48.015
-62.23,-62.047,-61.524,-60.472,-58.864,-56.649,-53.774,-50.144
-64.325,-64.143,-63.62,-62.569,-60.962,-58.748,-55.877,-52.258
-66.405,-66.224,-65.702,-64.652,-63.045,-60.834,-57.966,-54.355
-68.469,-68.288,-67.767,-66.717,-65.112,-62.901,-60.037,-56.435
-70.514,-70.334,-69.813,-68.764,-67.159,-64.95,-62.088,-58.493
-72.537,-72.356,-71.836,-70.787,-69.183,-66.975,-64.116,-60.528
-74.534,-74.354,-73.834,-72.786,-71.182,-68.975,-66.118,-62.537
-76.502,-76.323,-75.803,-74.755,-73.152,-70.946,-68.091,-64.515
-78.439,-78.259,-77.74,-76.693,-75.09,-72.885,-70.031,-66.461
-80.34,-80.161,-79.642,-78.595,-76.993,-74.789,-71.937,-68.371
